9539408	12471457	10912918	8669492	9520006	10912914
11240021	12230303	9559926	12237848	9822164	11120597
8614504	9369084	8669492	9626772	8871590	8848271
8841967	8846238	7841371	8890772	12411758	8834536
9700658	10212558	7532337	8820179	11193807	10671644
9562467	8871590	10462111	9572591	9280167	10766998
11447826	11642543	9837937	11893773	11861652	11447828
10076900	10219785	11912108	11863377	11303757	11259129
9674791	9343467	9012418	8669492	10609670	9482681
9083560	9341932	8744405	8744406	9469259	10912914
10399868	9863603	10369830	10699053	9836756	10206226
9470130	8558171	9143263	12724118	9089676	9786245
10089003	9774779	11408789	11044587	9106747	10898905
8938267	9153643	9073034	9674791	11889238	9674794
12226533	12226532	12451108	9211985	12486146	8762193
8899655	10737125	7668834	11574101	10994644	9369084
8624097	7585009	10079962	9051750	8993479	9290497
11558492	12471457	11173875	12787320	11920850	10528114
7746463	8624095	7611715	7824157	8047278	9369084
9920995	10349334	11925775	12582468	11578751	12182886
7944299	9369084	7970216	8848271	7847867	8825898
10487844	7542371	12609489	11120597	11844476	11553788
12226532	12226533	12451108	12226534	12486146	11005255
10668703	10668702	12365882	11835370	10593300	8710076
11125748	10190327	10206226	11015454	10369830	10699053
12584430	11445256	9482681	9369084	8825898	9674791
9508150	9343467	8644717	11939894	11790212	10489042
9265639	9003062	10413465	10816430	11070505	12486146
8648331	9647302	9524800	8890772	11281316	9728943
8993478	8572669	12876259	8797010	12957508	12787320
8309588	8069300	9369084	11775232	7970216	11421127
9863603	10369830	10206226	10699053	10190327	10399868
11161595	9559926	11240021	9184634	11553277	12468034
9626772	9343467	8797010	8669492	7486872	11790212
8042921	9619150	7664194	8596645	7944308	8649585
8631862	9398632	9265639	8733730	7534068	11732920
7550352	9181358	9369084	8069300	8614504	9562467
10818510	12812866	10461029	10411671	10670439	7884953
8183036	8273205	11523146	8741397	9340872	12011307
11172628	11333435	14512715	8669492	9520135	10687744
12935416	11775232	11343837	11113217	11315514	11099722
9369084	8614504	8069300	8848271	11775232	8624095
9224643	9265639	11290387	10920030	7721816	10413465
9436725	9052712	10625715	11807900	8618665	10766901
11493026	11358444	8987775	12111863	11122341	11113336
8069300	9369084	8128960	7824157	8624095	8614504
7920638	9369084	8069300	8128961	8128960	11775232
10071711	9990558	12411763	11673590	9619150	8592548
10682216	8980016	12451676	9920359	10488446	12355988
10910416	7487559	9137113	9017530	11173877	8929157
9003488	9280167	7670501	10559561	8871590	9572591
10936886	10918055	9265639	8890929	10936880	11848621
11060007	10912224	7818249	8691961	9424665	7909036
11299424	9343467	8614504	8618665	10626834	9674791
8867586	11882522	11302074	12394840	10846860	11501342
9425904	9756330	10213175	9811931	10525981	11315514
10818507	12787320	9048759	12363410	10818505	9189032
11774713	8951889	12668899	12391602	12391598	12581343
9862642	8070517	14507342	12379263	10880397	10027417
12214015	10936881	10939571	9772023	12459889	9831633
7821387	9460714	7615568	7672107	9003067	11844476
8731381	8830309	8797010	8841967	7566000	7617191
8872415	9369084	8069300	7617191	8848271	7824157
8833436	7763336	8596645	8624080	9520006	9018389
10483785	12379263	8596645	8669492	9520006	12471457
8773610	9876967	7550352	8651653	9181358	9502209
8786396	11596149	8070517	7595656	9460714	8891070
10818499	10867785	8669492	12787320	10818505	7654074
8726460	9003062	12393935	9211985	9265639	10920030
10534164	12581338	12787320	10483785	10912914	9040748
8843828	7951679	9340872	8709703	12876259	8656943
9484359	12876259	9292870	10194255	11769703	8730823
7755355	8075646	10998553	9369084	8825894	7703749
8741397	11166730	11347179	8648892	7488135	10643890
9733229	12876259	10448801	10687744	10835442	9147873
9756330	10525981	12951193	10980578	9425904	11315514
11840304	11816788	11950276	11338204	12451108	10858588
11470958	11125144	11576650	11443731	12355988	8161573
8682647	8175773	9869645	9335533	7526899	7539827
12806589	10818534	12355988	10078062	12480755	10867200
9628766	11358444	11934472	10668702	10794857	11493026
11701639	10419818	12917433	12646385	10412731	11369806
10448801	8669492	10214736	9447442	11889238	10364643
10488446	10349334	10682216	12629906	12552037	8858181
12393935	8726460	9003062	9030704	7721816	9211985
12111863	10582625	11493026	12486146	12609489	12901842
10329743	9576554	11775232	9218645	9619639	8596269
10935434	9743563	9520006	12411758	12030413	8811505
9221969	8669492	9728943	8614504	11281316	11889238
12226534	12486146	12609489	12451108	9547235	12392781
7615568	7672107	7534068	9265639	9030704	8631862
11447827	8624078	8804040	7761390	10336256	8692753
12618306	12023056	10190327	11076057	10194255	10525981
7540552	8070517	11738469	12875979	7525898	8955927
8843827	9225693	11281316	8958361	9831633	9221977
10815129	9341576	11067868	10501182	10936878	7542371
7729825	7853720	11212354	7670501	10936877	9265639
8309587	8669492	7810577	11775232	9040748	12787320
9523562	9003062	9265639	8632164	10816430	11145984
7847069	10912914	9098525	9777946	9460714	11444802
9647302	8648331	11281316	12163621	8816305	9447442
12053131	12433263	12355988	9307578	9052714	12451676
8669075	11673590	8669492	8572669	11315514	8058160
9307262	9343467	9369084	9704150	9621997	7970216
12714797	8993489	10599773	11173877	12637119	12142731
9486746	9486747	9831993	9831992	9831994	9508150
10912224	7579137	7654070	7696609	9327086	7710373
12145452	9137113	9619150	9850873	11673590	9990558
8912482	9674794	8929157	9471175	9018400	10570512
9008509	9333264	8128960	9718053	10712207	7485228
7968026	11684342	7783958	9710033	7776813	9524247
7818244	7668835	7847867	9382479	9343467	8644717
11281316	9823831	8158175	8648331	9647302	12722493
10027555	11458997	9369084	11343837	11113217	12962909
9736756	8058125	10599878	10192208	12957499	8931004
9647321	10570509	12584430	9844031	11723294	9831633
10364640	12784029	11721146	12480755	11711225	10860300
7914580	8596645	7936253	10998553	8829725	8830309
10402500	10325447	9681640	10430422	10912224	11936239
8624098	7644022	8596645	10483785	9520006	8890772
9341576	9572586	11076057	9178861	9633759	10369887
8940294	8044413	7729825	8692753	9631384	9831633
10408574	10668701	10912914	10867785	12552038	12411758
10744589	12160362	11074789	10873585	10609670	11015454
9012418	9343467	9539409	11939894	9674794	8644745
11684904	9012418	10626834	11015454	10190327	8128961
14574626
12011307
12402229
10766403
12552039
10559561
9566384
12465441
10413774
9592052
9524247
11458997
8871590
8747858
11755001
9224523
7857652
10718322
9649761
10599773
9181359
10593304
8676723
10912918
12037434
8632164
9164326
7703749
10625715
8929157
9763475
10936878
9777946
8803817
10050959
11343827
11482130
9187933
9837937
9089676
11746653
9625186
9630508
9916507
9869645
12971913
9125318
9740113
10430421
10526094
9786245
12580702
9568731
9855543
10592684
11844869
11940689
9743578
8687416
12030413
8744402
12951205
8526475
9129729
11848621
10336256
9121705
9524800
8906609
10534256
7488135
8864947
11113336
12682309
10994644
8649552
11358444
11193147
9409253
12950448
10685028
10920030
9126060
11523146
12555245
11122341
11256794
8744406
9710033
11255448
10766998
11807900
12182886
10771168
11068149
8083686
12876265
9566379
8733730
7700596
8651653
9447448
10319883
12076977
10746604
11387943
10822352
12433260
11045665
11290387
11483304
7525898
9823831
11816794
11722612
9329486
10430422
14511323
11145984
11565608
12637119
8993483
8602762
7487559
12459889
7526899
9862571
11904138
8871952
12192623
12123847
9559926
9559653
7612383
10369887
9185685
10629142
12541014
9327723
9236226
9006661
7755725
8890599
9350853
9486483
7824144
11925775
11376902
8929997
9812182
12117549
9106747
10591674
10364643
12826741
8659934
8811124
10186439
8592548
11122698
12637699
10823584
11790212
11861652
11698154
11264988
8939277
11790634
11436129
12212789
9033257
11222634
11734357
10436115
12363410
10208278
10567488
8786379
10487842
9878186
10488949
10818526
11378247
12901842
9073034
10505604
9246676
9549589
9057170
10027548
11578751
9740234
9403708
10970054
9412500
10213175
7574461
8709704
11988340
12890772
9562306
10195399
8642164
9520072
7876895
12957490
10777685
9651008
7853700
8521945
9848808
10953177
12634421
12722978
11882522
10851367
10197814
11822882
12128082
11443731
9693262
10918055
9033259
7776813
11739991
8177532
12105373
12095226
8618855
7909036
11592113
12230303
12657430
8058125
11123940
10501182
7566652
9143263
7706948
11769625
8892351
8993485
8977148
10737125
9502209
9681640
11769703
12411758
12031891
10525138
10461029
11320185
10961667
12761223
8071310
10737693
8525799
12901781
11303757
7710374
8762193
8013374
8042228
11992623
10599878
7474917
12498968
11711530
8674441
9780089
12365882
12876259
9066358
10489042
11293821
10428071
8576504
7700578
9223597
9326451
9270069
9767914
11556686
9214529
9447442
9427340
9468467
8710077
11110974
9700655
10912914
9774779
12812866
11007687
9562469
9588907
11442298
7802679
11743999
11435901
11143490
11576650
9024330
12668899
12607822
10490274
9853706
12237848
9929679
12876550
14512715
12782345
10861213
11732920
8786385
10681402
9237487
12875979
11377835
11825674
11496365
12459519
10587578
10501208
12433263
9259370
11721146
10462111
10030402
8744405
11123907
9925654
9831815
10749663
12453673
7847865
7568158
9876966
10214736
9347936
8773602
9422368
10811879
12581338
9198315
9689449
10558867
10869806
11125144
9751198
7879604
9121226
10501193
9219874
10474059
9536099
10428074
11333435
11895043
8761338
10818508
11986126
12807963
7824200
9782459
10369305
10818534
9153464
9333264
11165374
8633046
8083687
12882964
7595642
8309625
10421878
8941642
9461617
10570512
9853024
10858588
9189032
12944519
7539827
10081980
12161276
9218645
8624094
10400221
12646385
8931004
10855603
7818636
12077730
12480755
8710175
9667569
7605379
10412731
9366728
8816305
10765057
9854388
7818249
11405810
11408789
8656944
7846048
9603433
10766901
12391602
8912490
9822164
9074396
11129109
8526476
11971084
9386782
11698153
8869295
9219743
7721816
8558171
10360679
7951676
10846860
10668705
10732806
9174000
7581381
11072138
11369806
9013407
9052712
8710076
10818140
12023056
11454984
7700597
11706973
10619631
10411341
14521991
9836756
7936857
12709467
10835442
12468034
10687744
9340872
8525803
12374623
10867200
9165306
12049183
10219785
12417380
11259129
11574101
11738469
11375142
10799751
11173877
10737120
12581343
9445249
10592690
9598682
11940690
8730823
12451676
10998477
10391478
11058789
7888092
11035488
10737615
10637933
8622392
12824768
11087769
11642543
12559837
12670700
12230301
11074789
10422994
11987699
11408299
7898715
8996815
9383026
8951889
7592957
9066369
11941486
11711225
12000192
10670439
12885570
11273849
11716140
12947160
9018400
9681639
12417379
8648892
8682150
8780111
8980023
7566008
10652986
11816789
9633759
12147333
8958361
12231459
12392766
9221767
11710891
11177205
12457072
11940706
8890795
10230703
9222173
10500259
10984073
8841971
10487843
12384263
9660395
10946021
8173818
9804121
12163621
9826113
9622609
8649585
12834112
12142731
12724118
12111439
12074828
11939894
10541592
12115887
7637575
11756600
9621997
11778650
10737598
12782758
10794857
8618665
9781520
11257253
10192208
9696068
12552037
9014911
11851296
12376533
9125900
9178861
10413465
9003067
8656943
7673184
11378241
11087768
10354518
9213069
7810577
7668834
11360807
12490529
12394840
10571241
9576554
9667603
11448080
8139083
11231028
9932417
12391598
10767725
10668701
11403971
11598497
12917433
9536100
10454160
11115331
11899259
10494348
11430905
8158175
9051750
8846237
11893773
12849539
7583250
11044587
11741391
10078062
9349544
11869551
11890488
10886308
12405544
8872419
10653281
8691961
9539409
9674794
10465706
10439444
10634455
9929680
11311545
12495080
7977363
9850873
10172880
11464462
10411671
10190820
8915608
8881379
10592634
11571321
12525890
10206226
10192210
10712207
9258256
12810610
11684351
10432380
9743563
10898905
11347179
11113612
9484353
8725895
8980016
7970216
11445256
7783963
9532343
8683540
11527492
11835370
12077215
8711797
12453676
11849755
10699053
11120597
9292870
8880693
7783958
10636159
8811505
12042316
9341932
10593300
11016543
9152721
9148246
9398632
11589917
11882744
11578777
12722493
8175773
8295635
9527138
9593678
9549720
11409442
9718053
9436726
11553788
11408727
9048759
7609909
8955927
9173910
7649988
10671644
11357958
7717688
11255440
12885574
7952845
10208640
11060356
9785148
10394937
12405546
12957499
11464464
10419818
11863377
9326295
10822427
11069947
11705626
11934472
9169250
8858181
8709703
9335533
9620064
12784029
11893839
11684342
10025785
12548360
11912108
9015824
8834536
12573540
10891924
12833577
12507771
8636429
12112161
11067868
14507342
11041282
11901276
11930162
11132184
12006218
7542371
8620924
8602063
9631384
12642767
9848097
9786612
10959835
10599813
9637403
8712790
9469259
